49919.329
49715.396
49467.094
49241.648
48975.885
48751.281
48526.45
48334.635
48080.537
47869.43
47628.218
47416.197
47205.097
46948.331
46740.978
46527.261
46281.885
46089.142
45891.515
45654.622
45436.888
45231.121
44993.211
44789.95
44585.435
44382.925
44190.579
43948.11
43736.536
43559.249
43338.149
43164.947
42929.172
42728.582
42542.038
42323.116
42157.298
41928.572
41757.836
41530.697
41370.318
41169.842
40963.82
40774.758
40568.707
40380.169
40190.488
40002.928
39803.686
39634.771
39452.509
39251.216
39066.767
38903.018
38691.394
38548.054
38357.846
38177.623
37980.436
37809.675
37633.466
37441.627
37303.851
37122.376
36952.802
36749.343
36584.934
36399.603
36238.896
36054.662
35896.157
35720.181
35552.383
35380.549
35207.564
35054.741
34903.039
34740.444
34577.006
34407.639
34263.84
34082.021
33941.17
33785.327
33630.526
33474.409
33289.03
33152.961
32983.277
32849.105
32665.717
32505.779
32354.09
32192.496
32046.821
31918.365
31754.37
31599.294
31472.524
31298.619
31164.274
30999.595
30881.555
30754.459
30575.046
30424.374
30316.963
30145.488
30005.052
29885.931
29710.845
29598.509
29444.794
29300.937
29164.476
29059.517
28887.132
28781.165
28630.093
28496.682
28361.868
28239.669
28108.175
27988.214
27819.502
27698.343
27583.399
27424.299
27337.606
27192.214
27045.114
26929.093
26804.944
26702.698
26553.372
26439.285
26320.339
26160.249
26045.74
25942.357
25830.979
25676.926
25591.721
25467.639
25353.81
25219.302
25076.151
24975.716
24855.253
24759.55
24607.034
24532.751
24380.353
24302.836
24145.778
24032.741
23945.933
23812.791
23713.896
23609.78
23473.115
23385.503
23258.166
23182.506
23072.632
22953.198
22817.403
22730.214
22625.146
22501.617
22390.252
22306.481
22197.781
22109.48
21983.013
21894.156
21783.584
21676.135
21586.901
21462.165
21393.565
21286.451
21157.266
21095.058
20964.493
20884.742
20761.343
20682.426
20565.4
20489.355
20376.934
20321.104
20199.479
20111.354
20027.341
19918.158
19828.424
19714.5
19663.484
19566.266
19449.94
19387.66
19250.418
19198.913
19076.618
18990.05
18929.5
18816.79
18723.073
18628.241
18546.705
18462.188
18392.813
18287.732
18202.157
18134.674
18038.069
17945.353
17888.359
17808.752
17727.316
17606.699
17526.377
17457.977
17365.495
17301.72
17193.342
17128.319
17043.179
16976.495
16901.561
16807.386
